Date,Open,High,Low,Close,Adj Close,Volume
2021-04-13,20.850000381469727,21.5,20.799999237060547,21.450000762939453,19.258602142333984,14831755
2021-04-15,21.299999237060547,21.350000381469727,20.899999618530273,21.100000381469727,18.944358825683594,18166238
2021-04-16,21.25,22.0,21.049999237060547,21.75,19.527952194213867,22174311
2021-04-19,21.200000762939453,21.350000381469727,20.899999618530273,21.149999618530273,18.9892520904541,10477070
2021-04-20,21.149999618530273,21.649999618530273,21.100000381469727,21.25,19.07903480529785,12199610
2021-04-22,21.149999618530273,21.299999237060547,21.0,21.049999237060547,18.899465560913086,8974995
2021-04-23,21.100000381469727,21.5,21.0,21.100000381469727,18.944358825683594,15602661
2021-04-26,21.100000381469727,21.350000381469727,20.950000762939453,21.0,18.85457420349121,12051423
2021-04-27,21.100000381469727,21.5,21.049999237060547,21.200000762939453,19.034143447875977,14181276
2021-04-28,21.299999237060547,21.350000381469727,21.100000381469727,21.149999618530273,18.9892520904541,14514238
2021-04-29,21.299999237060547,21.299999237060547,21.100000381469727,21.149999618530273,18.9892520904541,9521946
2021-04-30,21.049999237060547,21.399999618530273,21.0,21.299999237060547,19.123926162719727,11713860
2021-05-03,21.149999618530273,21.25,20.950000762939453,21.049999237060547,18.899465560913086,17512189
2021-05-04,21.149999618530273,21.149999618530273,20.899999618530273,20.950000762939453,18.80968475341797,26418223
2021-05-05,21.0,21.200000762939453,20.950000762939453,21.0,18.85457420349121,9381211
2021-05-06,21.100000381469727,21.149999618530273,21.0,21.100000381469727,18.944358825683594,7525053
2021-05-07,21.100000381469727,21.149999618530273,21.0,21.100000381469727,18.944358825683594,8322642
2021-05-10,21.149999618530273,22.700000762939453,21.100000381469727,22.549999237060547,20.2462215423584,51346170
2021-05-11,22.350000381469727,23.100000381469727,22.200000762939453,22.950000762939453,20.605356216430664,33120701
2021-05-12,23.0,23.799999237060547,23.0,23.399999618530273,21.009384155273438,34159626
2021-05-14,23.700000762939453,23.850000381469727,23.0,23.049999237060547,20.695138931274414,18230175
2021-05-17,23.149999618530273,23.450000762939453,23.0,23.049999237060547,20.695138931274414,13816130
2021-05-18,23.25,23.25,22.899999618530273,23.100000381469727,20.740032196044922,9997457
2021-05-19,23.100000381469727,23.549999237060547,23.049999237060547,23.100000381469727,20.740032196044922,19146895
2021-05-20,23.200000762939453,23.649999618530273,22.950000762939453,23.100000381469727,20.740032196044922,21995952
2021-05-21,23.200000762939453,23.399999618530273,23.149999618530273,23.350000381469727,20.964492797851562,14712804
2021-05-24,23.850000381469727,24.149999618530273,23.700000762939453,24.0,21.548084259033203,32823856
2021-05-25,24.200000762939453,24.25,23.850000381469727,23.950000762939453,21.50319480895996,15738661
2021-05-26,24.100000381469727,24.100000381469727,23.799999237060547,23.850000381469727,21.41341209411621,10671045
2021-05-27,23.850000381469727,23.950000762939453,23.549999237060547,23.649999618530273,21.233842849731445,10133530
2021-05-28,23.649999618530273,23.75,23.299999237060547,23.450000762939453,21.054275512695312,10532654
2021-05-31,23.450000762939453,23.950000762939453,23.350000381469727,23.75,21.323627471923828,19396582
2021-06-01,23.799999237060547,23.899999618530273,23.5,23.600000381469727,21.18895149230957,11780039
2021-06-02,23.549999237060547,24.0,23.450000762939453,23.5,21.099164962768555,12961145
2021-06-03,23.600000381469727,23.700000762939453,23.549999237060547,23.600000381469727,21.18895149230957,10748652
2021-06-04,23.549999237060547,23.950000762939453,23.450000762939453,23.700000762939453,21.278736114501953,21328589
2021-06-07,24.0,24.850000381469727,23.899999618530273,24.700000762939453,22.176570892333984,42832019
2021-06-08,24.950000762939453,25.0,24.399999618530273,24.75,22.22146224975586,25856634
2021-06-09,24.850000381469727,24.950000762939453,24.200000762939453,24.299999237060547,21.81743621826172,28032813
2021-06-10,24.5,24.700000762939453,24.299999237060547,24.5,21.99700164794922,17127778
2021-06-11,24.600000381469727,24.75,24.350000381469727,24.450000762939453,21.952112197875977,15835535
2021-06-14,24.700000762939453,24.799999237060547,24.200000762939453,24.700000762939453,22.176570892333984,18111116
2021-06-15,25.0,25.600000381469727,24.799999237060547,25.200000762939453,22.625490188598633,54064001
2021-06-16,25.299999237060547,25.5,24.850000381469727,24.950000762939453,22.401031494140625,27411596
2021-06-17,24.899999618530273,25.25,24.549999237060547,24.700000762939453,22.176570892333984,24326370
2021-06-18,25.0,25.200000762939453,24.200000762939453,24.549999237060547,22.041894912719727,78058672
2021-06-21,24.5,24.950000762939453,24.299999237060547,24.899999618530273,22.356138229370117,14319848
2021-06-22,25.200000762939453,25.299999237060547,24.899999618530273,24.950000762939453,22.401031494140625,19440926
2021-06-23,25.100000381469727,25.100000381469727,24.700000762939453,24.850000381469727,22.311246871948242,13104410
2021-06-24,24.950000762939453,25.0,24.649999618530273,24.700000762939453,22.176570892333984,8410959
2021-06-25,24.700000762939453,24.850000381469727,24.600000381469727,24.700000762939453,22.176570892333984,8120462
2021-06-28,25.0,25.100000381469727,24.700000762939453,24.75,22.22146224975586,14044388
2021-06-29,24.899999618530273,26.450000762939453,24.700000762939453,25.299999237060547,22.715274810791016,100006129
2021-06-30,25.399999618530273,25.450000762939453,24.600000381469727,24.850000381469727,22.311246871948242,34846415
2021-07-01,24.950000762939453,25.0,24.200000762939453,24.25,21.772544860839844,23822346
2021-07-02,24.450000762939453,24.600000381469727,24.25,24.350000381469727,21.862327575683594,14428073
2021-07-05,24.5,24.649999618530273,24.25,24.350000381469727,21.862327575683594,20315538
2021-07-06,24.350000381469727,24.5,23.75,24.049999237060547,21.59297752380371,17324102
2021-07-07,23.850000381469727,24.350000381469727,23.649999618530273,23.799999237060547,21.36851692199707,16098633
2021-07-08,23.850000381469727,24.200000762939453,23.700000762939453,23.799999237060547,21.36851692199707,14740358
2021-07-09,23.850000381469727,23.899999618530273,23.649999618530273,23.700000762939453,21.278736114501953,8652360
2021-07-12,23.950000762939453,24.0,23.649999618530273,23.850000381469727,21.41341209411621,13596595
2021-07-13,23.950000762939453,24.049999237060547,23.700000762939453,23.700000762939453,21.278736114501953,13753544
2021-07-14,23.799999237060547,23.850000381469727,23.450000762939453,23.5,21.099164962768555,15287631
2021-07-15,23.549999237060547,23.600000381469727,23.200000762939453,23.200000762939453,20.829816818237305,13068468
2021-07-16,23.350000381469727,23.549999237060547,23.25,23.299999237060547,20.919597625732422,16212009
2021-07-19,23.25,23.450000762939453,23.149999618530273,23.350000381469727,20.964492797851562,9181862
2021-07-20,23.350000381469727,23.450000762939453,23.200000762939453,23.25,20.874706268310547,7502994
2021-07-22,23.399999618530273,23.649999618530273,23.299999237060547,23.549999237060547,21.144058227539062,9446372
2021-07-23,23.600000381469727,23.600000381469727,23.25,23.299999237060547,20.919597625732422,6701681
2021-07-26,23.25,23.399999618530273,23.200000762939453,23.25,20.874706268310547,7567068
2021-07-27,23.25,23.350000381469727,23.0,23.100000381469727,20.740032196044922,8964578
2021-07-28,23.049999237060547,23.100000381469727,22.850000381469727,23.0,20.65024757385254,8776723
2021-07-29,23.0,23.100000381469727,22.850000381469727,22.850000381469727,20.515573501586914,6718597
2021-07-30,22.950000762939453,23.200000762939453,22.850000381469727,23.0,20.65024757385254,7024120
2021-08-02,23.149999618530273,23.799999237060547,23.100000381469727,23.299999237060547,20.919597625732422,18872464
2021-08-03,23.350000381469727,23.75,23.25,23.549999237060547,21.144058227539062,11062324
2021-08-04,23.649999618530273,23.700000762939453,23.200000762939453,23.600000381469727,21.18895149230957,15813294
2021-08-05,23.600000381469727,23.799999237060547,23.200000762939453,23.649999618530273,21.233842849731445,10469724
2021-08-06,23.5,23.600000381469727,23.299999237060547,23.549999237060547,21.144058227539062,8223906
2021-08-09,23.549999237060547,23.649999618530273,23.350000381469727,23.549999237060547,21.144058227539062,7670837
2021-08-10,23.549999237060547,23.549999237060547,23.0,23.049999237060547,20.695138931274414,7343285
2021-08-11,23.049999237060547,23.200000762939453,22.799999237060547,23.049999237060547,20.695138931274414,8655301
2021-08-12,23.149999618530273,24.100000381469727,23.049999237060547,23.950000762939453,21.50319480895996,13674855
2021-08-13,24.0,24.149999618530273,23.700000762939453,23.799999237060547,21.36851692199707,9734894
2021-08-16,24.25,24.25,23.649999618530273,23.75,21.323627471923828,9160653
2021-08-17,23.75,23.75,23.25,23.350000381469727,20.964492797851562,7973831
2021-08-18,23.350000381469727,23.899999618530273,23.100000381469727,23.450000762939453,21.054275512695312,7908641
2021-08-20,23.299999237060547,23.350000381469727,22.950000762939453,23.0,20.65024757385254,9048947
2021-08-23,23.149999618530273,23.299999237060547,22.549999237060547,22.75,20.42578887939453,9143940
2021-08-24,22.600000381469727,23.049999237060547,22.600000381469727,22.950000762939453,20.605356216430664,8233304
2021-08-25,23.0,23.25,23.0,23.049999237060547,20.695138931274414,3960870
2021-08-26,23.100000381469727,23.200000762939453,22.850000381469727,22.899999618530273,20.56046485900879,4388277
2021-08-27,22.850000381469727,23.0,22.75,22.850000381469727,20.515573501586914,6665003
2021-08-30,22.899999618530273,23.149999618530273,22.899999618530273,23.0,20.65024757385254,6514245
2021-08-31,23.0,23.350000381469727,22.850000381469727,22.950000762939453,20.605356216430664,12755814
2021-09-01,23.049999237060547,23.149999618530273,22.950000762939453,23.049999237060547,20.695138931274414,5746286
2021-09-02,23.100000381469727,23.149999618530273,22.950000762939453,23.0,20.65024757385254,4622547
2021-09-03,23.0,23.149999618530273,23.0,23.049999237060547,20.695138931274414,4485349
2021-09-06,23.100000381469727,23.149999618530273,23.0,23.049999237060547,20.695138931274414,3775722
2021-09-07,23.100000381469727,23.149999618530273,22.950000762939453,23.0,20.65024757385254,5302631
2021-09-08,23.049999237060547,23.149999618530273,23.0,23.0,20.65024757385254,3914433
2021-09-09,23.049999237060547,23.100000381469727,23.0,23.049999237060547,20.695138931274414,3847580
2021-09-13,23.100000381469727,23.149999618530273,22.899999618530273,22.950000762939453,20.605356216430664,8635952
2021-09-14,23.100000381469727,23.100000381469727,22.899999618530273,22.950000762939453,20.605356216430664,11404677
2021-09-15,22.950000762939453,23.0,22.799999237060547,22.850000381469727,20.515573501586914,17256868
2021-09-16,22.899999618530273,22.950000762939453,22.700000762939453,22.799999237060547,20.470678329467773,22286215
2021-09-17,22.899999618530273,22.950000762939453,22.700000762939453,22.799999237060547,20.470678329467773,24880477
2021-09-20,22.75,22.899999618530273,22.600000381469727,22.649999618530273,20.33600616455078,10239638
2021-09-21,22.700000762939453,22.75,22.350000381469727,22.399999618530273,20.111547470092773,10140120
2021-09-22,22.450000762939453,22.600000381469727,22.299999237060547,22.350000381469727,20.066654205322266,9723023
2021-09-23,22.450000762939453,22.5,22.350000381469727,22.399999618530273,20.111547470092773,8459264
2021-09-24,22.450000762939453,22.549999237060547,22.25,22.299999237060547,20.021760940551758,10388205
2021-09-27,22.399999618530273,22.5,22.350000381469727,22.450000762939453,20.15643882751465,8668665
2021-09-28,22.399999618530273,22.5,22.299999237060547,22.350000381469727,20.066654205322266,11350575
2021-09-29,22.5,22.899999618530273,22.350000381469727,22.649999618530273,20.33600616455078,22206444
2021-09-30,22.899999618530273,23.049999237060547,22.700000762939453,22.850000381469727,20.515573501586914,14638191
2021-10-01,22.850000381469727,24.0,22.75,23.899999618530273,21.458301544189453,35110359
2021-10-04,24.200000762939453,24.549999237060547,23.799999237060547,23.850000381469727,21.41341209411621,28542026
2021-10-05,23.799999237060547,23.950000762939453,23.549999237060547,23.600000381469727,21.18895149230957,13352924
2021-10-06,23.600000381469727,24.200000762939453,23.549999237060547,23.649999618530273,21.233842849731445,40508684
2021-10-07,23.850000381469727,23.899999618530273,23.5,23.549999237060547,21.144058227539062,9134428
2021-10-08,23.649999618530273,23.799999237060547,23.549999237060547,23.600000381469727,21.18895149230957,7914906
2021-10-11,23.75,23.799999237060547,23.549999237060547,23.549999237060547,21.144058227539062,7353291
2021-10-12,23.549999237060547,23.649999618530273,23.399999618530273,23.450000762939453,21.054275512695312,8386488
2021-10-13,23.5,24.100000381469727,23.399999618530273,23.649999618530273,21.233842849731445,13948613
2021-10-14,23.700000762939453,23.850000381469727,23.600000381469727,23.600000381469727,21.18895149230957,12702200
2021-10-18,23.799999237060547,24.75,23.700000762939453,24.350000381469727,21.862327575683594,43875005
2021-10-19,24.450000762939453,24.600000381469727,23.649999618530273,23.850000381469727,21.41341209411621,23602125
2021-10-20,23.899999618530273,23.950000762939453,23.399999618530273,23.549999237060547,21.144058227539062,12927201
2021-10-21,23.649999618530273,24.350000381469727,23.600000381469727,24.200000762939453,21.727651596069336,25331808
2021-10-22,24.399999618530273,26.149999618530273,24.149999618530273,25.799999237060547,23.16419219970703,115092468
2021-10-25,26.200000762939453,26.399999618530273,24.600000381469727,24.950000762939453,22.401031494140625,53319421
2021-10-26,25.0,25.399999618530273,24.600000381469727,24.899999618530273,22.356138229370117,24445799
2021-10-27,25.0,25.299999237060547,24.799999237060547,24.850000381469727,22.311246871948242,18162921
2021-10-28,24.850000381469727,24.950000762939453,24.049999237060547,24.149999618530273,21.68276023864746,17364266
2021-10-29,23.850000381469727,24.350000381469727,23.25,24.200000762939453,21.727651596069336,16105471
2021-11-01,24.600000381469727,25.299999237060547,24.5,24.600000381469727,22.086788177490234,22482750
2021-11-02,24.799999237060547,24.850000381469727,24.450000762939453,24.549999237060547,22.041894912719727,12204586
2021-11-03,24.700000762939453,25.200000762939453,24.549999237060547,25.049999237060547,22.490814208984375,19662155
2021-11-04,25.299999237060547,25.5,25.200000762939453,25.299999237060547,22.715274810791016,9910868
2021-11-08,25.5,25.649999618530273,25.049999237060547,25.399999618530273,22.805055618286133,22364054
2021-11-09,25.700000762939453,26.0,25.350000381469727,25.850000381469727,23.209083557128906,27949534
2021-11-10,25.149999618530273,25.25,24.700000762939453,24.799999237060547,22.949970245361328,18408557
2021-11-11,24.75,24.799999237060547,24.549999237060547,24.549999237060547,22.71862030029297,9087058
2021-11-12,24.549999237060547,24.649999618530273,24.200000762939453,24.399999618530273,22.579809188842773,9367045
2021-11-15,24.700000762939453,24.75,24.200000762939453,24.299999237060547,22.48727035522461,7472234
2021-11-16,24.399999618530273,24.399999618530273,24.200000762939453,24.25,22.441001892089844,4493317
2021-11-17,24.149999618530273,24.25,23.950000762939453,24.0,22.20964813232422,7206748
2021-11-18,23.950000762939453,24.049999237060547,23.549999237060547,23.549999237060547,21.793216705322266,12290674
2021-11-22,23.5,24.0,23.350000381469727,23.75,21.97829818725586,15144944
2021-11-23,23.799999237060547,24.0,23.5,23.850000381469727,22.07084083557129,7176938
2021-11-24,23.950000762939453,24.0,23.700000762939453,23.75,21.97829818725586,5884980
2021-11-25,23.75,23.799999237060547,23.549999237060547,23.700000762939453,21.93202781677246,5125837
2021-11-26,23.5,23.700000762939453,23.299999237060547,23.350000381469727,21.608137130737305,7209870
2021-11-29,23.149999618530273,23.899999618530273,22.700000762939453,23.149999618530273,21.42305564880371,26736896
2021-11-30,23.149999618530273,23.600000381469727,23.149999618530273,23.25,21.51559829711914,4271236
2021-12-01,23.399999618530273,23.450000762939453,23.100000381469727,23.149999618530273,21.42305564880371,5898569
2021-12-02,23.350000381469727,23.350000381469727,23.100000381469727,23.25,21.51559829711914,4187212
2021-12-03,23.200000762939453,23.75,23.200000762939453,23.399999618530273,21.654407501220703,5631044
2021-12-06,23.5,23.549999237060547,23.200000762939453,23.299999237060547,21.561866760253906,5983533
2021-12-07,23.5,23.600000381469727,23.100000381469727,23.200000762939453,21.469327926635742,6328241
2021-12-08,23.350000381469727,23.5,23.25,23.399999618530273,21.654407501220703,4939244
2021-12-09,23.549999237060547,23.799999237060547,23.350000381469727,23.600000381469727,21.839488983154297,5503212
2021-12-10,23.600000381469727,23.799999237060547,23.549999237060547,23.700000762939453,21.93202781677246,5319317
2021-12-13,23.899999618530273,23.899999618530273,23.549999237060547,23.600000381469727,21.839488983154297,4212726
2021-12-14,23.399999618530273,23.649999618530273,23.399999618530273,23.450000762939453,21.700679779052734,4350221
2021-12-15,23.450000762939453,23.549999237060547,23.200000762939453,23.299999237060547,21.561866760253906,4861713
2021-12-16,23.350000381469727,23.450000762939453,22.799999237060547,23.049999237060547,21.330516815185547,9157304
2021-12-17,23.100000381469727,23.100000381469727,22.700000762939453,22.799999237060547,21.099164962768555,10293500
2021-12-20,22.75,22.75,22.450000762939453,22.5,20.82154655456543,7969017
2021-12-21,22.549999237060547,22.75,22.450000762939453,22.5,20.82154655456543,7246168
2021-12-22,22.600000381469727,22.700000762939453,22.399999618530273,22.600000381469727,20.914087295532227,7072820
2021-12-23,22.700000762939453,23.049999237060547,22.649999618530273,22.899999618530273,21.191707611083984,8518409
2021-12-24,22.850000381469727,22.850000381469727,22.450000762939453,22.549999237060547,20.867816925048828,6593200
2021-12-27,22.600000381469727,22.700000762939453,22.450000762939453,22.600000381469727,20.914087295532227,4025184
2021-12-28,22.600000381469727,22.899999618530273,22.549999237060547,22.799999237060547,21.099164962768555,4058607
2021-12-29,22.850000381469727,23.049999237060547,22.799999237060547,22.850000381469727,21.145437240600586,3573893
2021-12-30,22.899999618530273,22.950000762939453,22.75,22.799999237060547,21.099164962768555,2701320
2021-12-31,22.899999618530273,23.0,22.799999237060547,22.850000381469727,21.145437240600586,3542826
2022-01-03,22.950000762939453,23.100000381469727,22.899999618530273,23.049999237060547,21.330516815185547,6385594
2022-01-04,23.100000381469727,23.200000762939453,22.950000762939453,23.049999237060547,21.330516815185547,6402243
2022-01-05,23.049999237060547,23.100000381469727,22.700000762939453,22.850000381469727,21.145437240600586,7127303
2022-01-06,22.799999237060547,22.950000762939453,22.700000762939453,22.850000381469727,21.145437240600586,7417986
2022-01-07,23.0,23.049999237060547,22.899999618530273,22.950000762939453,21.23797607421875,5352715
2022-01-10,23.049999237060547,23.049999237060547,22.899999618530273,22.950000762939453,21.23797607421875,8226337
2022-01-11,22.950000762939453,23.200000762939453,22.850000381469727,22.950000762939453,21.23797607421875,11344815
2022-01-12,23.149999618530273,23.149999618530273,22.950000762939453,23.049999237060547,21.330516815185547,7981078
2022-01-13,23.100000381469727,23.100000381469727,22.950000762939453,23.0,21.28424644470215,6196111
2022-01-14,23.0,23.75,22.899999618530273,23.700000762939453,21.93202781677246,16831189
2022-01-17,23.950000762939453,24.25,23.799999237060547,24.049999237060547,22.255918502807617,16579585
2022-01-18,24.25,24.350000381469727,23.649999618530273,23.700000762939453,21.93202781677246,7441045
2022-01-19,23.649999618530273,23.75,23.5,23.549999237060547,21.793216705322266,5504174
2022-01-20,23.549999237060547,23.75,23.5,23.549999237060547,21.793216705322266,5622661
2022-01-21,23.5,23.850000381469727,23.25,23.299999237060547,21.561866760253906,8028725
2022-01-24,23.350000381469727,23.5,22.75,22.850000381469727,21.145437240600586,12317944
2022-01-25,22.799999237060547,23.100000381469727,22.5,23.0,21.28424644470215,6995265
2022-01-27,23.0,23.149999618530273,22.799999237060547,22.950000762939453,21.23797607421875,7169492
2022-01-28,23.049999237060547,23.299999237060547,23.0,23.049999237060547,21.330516815185547,5703163
2022-01-31,23.399999618530273,23.399999618530273,23.149999618530273,23.350000381469727,21.608137130737305,6102682
2022-02-01,23.450000762939453,23.600000381469727,23.049999237060547,23.149999618530273,21.42305564880371,10345830
2022-02-02,23.25,23.399999618530273,23.149999618530273,23.25,21.51559829711914,5780813
2022-02-03,23.25,23.350000381469727,23.149999618530273,23.200000762939453,21.469327926635742,4151889
2022-02-04,23.200000762939453,23.299999237060547,23.0,23.049999237060547,21.330516815185547,5329628
2022-02-07,23.100000381469727,23.149999618530273,23.0,23.049999237060547,21.330516815185547,5132340
2022-02-08,23.100000381469727,23.149999618530273,22.899999618530273,23.0,21.28424644470215,5051898
2022-02-09,23.049999237060547,23.149999618530273,23.0,23.049999237060547,21.330516815185547,3686570
2022-02-10,23.149999618530273,23.5,23.049999237060547,23.149999618530273,21.42305564880371,9814830
2022-02-11,23.149999618530273,23.200000762939453,22.899999618530273,22.950000762939453,21.23797607421875,7856571
2022-02-14,22.799999237060547,22.850000381469727,22.0,22.100000381469727,20.451387405395508,11887542
2022-02-15,22.350000381469727,22.549999237060547,22.100000381469727,22.5,20.82154655456543,6329315
2022-02-16,22.600000381469727,22.700000762939453,22.450000762939453,22.549999237060547,20.867816925048828,5154180
2022-02-17,22.649999618530273,22.649999618530273,22.399999618530273,22.450000762939453,20.77527618408203,2990546
2022-02-18,22.450000762939453,22.450000762939453,22.200000762939453,22.25,20.59019660949707,3970610
2022-02-21,22.100000381469727,22.200000762939453,22.0,22.049999237060547,20.405115127563477,5325454
2022-02-22,21.799999237060547,21.899999618530273,21.649999618530273,21.75,20.12749671936035,7967669
2022-02-23,21.75,22.100000381469727,21.75,22.0,20.358844757080078,13657093
2022-02-24,21.649999618530273,21.649999618530273,20.899999618530273,21.0,19.433443069458008,15562873
2022-02-25,21.149999618530273,21.649999618530273,21.149999618530273,21.5,19.89614486694336,6627144
2022-02-28,21.399999618530273,21.649999618530273,21.200000762939453,21.600000381469727,19.988685607910156,3719485
2022-03-02,21.850000381469727,21.850000381469727,21.549999237060547,21.700000762939453,20.081226348876953,4596433
2022-03-03,21.799999237060547,21.850000381469727,21.649999618530273,21.75,20.12749671936035,4153853
2022-03-04,21.700000762939453,21.700000762939453,21.450000762939453,21.549999237060547,19.942415237426758,4796578
2022-03-07,21.450000762939453,21.450000762939453,21.100000381469727,21.200000762939453,19.618526458740234,5512286
2022-03-08,21.149999618530273,21.799999237060547,21.049999237060547,21.549999237060547,19.942415237426758,8292033
2022-03-09,21.649999618530273,21.75,21.549999237060547,21.649999618530273,20.034954071044922,4997588
2022-03-10,21.899999618530273,21.950000762939453,21.700000762939453,21.799999237060547,20.17376708984375,5835297
2022-03-11,21.75,22.0,21.600000381469727,21.649999618530273,20.034954071044922,10641873
2022-03-14,21.850000381469727,22.149999618530273,21.649999618530273,22.100000381469727,20.451387405395508,7375394
2022-03-15,22.299999237060547,22.450000762939453,22.049999237060547,22.149999618530273,20.497657775878906,6846313
2022-03-16,22.25,22.350000381469727,22.100000381469727,22.25,20.59019660949707,4423308
2022-03-17,22.450000762939453,23.200000762939453,22.100000381469727,22.850000381469727,21.145437240600586,15192734
2022-03-21,23.049999237060547,23.100000381469727,22.600000381469727,22.649999618530273,20.960355758666992,6083898
2022-03-22,22.649999618530273,22.75,22.200000762939453,22.350000381469727,20.682735443115234,7366442
2022-03-23,22.350000381469727,22.600000381469727,22.25,22.350000381469727,20.682735443115234,6972424
2022-03-24,22.350000381469727,22.450000762939453,22.25,22.299999237060547,20.636465072631836,4405621
2022-03-25,22.350000381469727,22.399999618530273,22.049999237060547,22.100000381469727,20.451387405395508,5570071
2022-03-28,22.100000381469727,22.25,21.75,21.799999237060547,20.17376708984375,7159635
2022-03-29,21.850000381469727,21.899999618530273,21.549999237060547,21.549999237060547,19.942415237426758,6497792
2022-03-30,21.649999618530273,21.75,21.450000762939453,21.5,19.89614486694336,6814486
2022-03-31,21.549999237060547,21.700000762939453,21.399999618530273,21.450000762939453,19.84987449645996,8040582
2022-04-01,21.399999618530273,21.600000381469727,21.350000381469727,21.5,19.89614486694336,10607411
